alpha,beta,rho,K,loglike
0.35000000000000003,30,0.35000000000000003,6,-511.14220852592285
0.35000000000000003,30,0.4,2,-501.830611309114
0.35000000000000003,30,0.4,3,-505.3154741429187
0.35000000000000003,30,0.4,4,-508.738322462014
0.35000000000000003,30,0.4,5,-512.2147962980014
0.35000000000000003,30,0.4,6,-513.9953820847293
0.35000000000000003,30,0.45,2,-502.6641303002466
0.35000000000000003,30,0.45,3,-506.72318384382436
0.35000000000000003,30,0.45,4,-510.762188323308
0.35000000000000003,30,0.45,5,-514.9381270390974
0.35000000000000003,30,0.45,6,-517.0994357236758
0.35000000000000003,30,0.5,2,-503.5197381017968
0.35000000000000003,30,0.5,3,-508.19696814683516
0.35000000000000003,30,0.5,4,-512.9165572016559
0.35000000000000003,30,0.5,5,-517.894866190147
0.35000000000000003,30,0.5,6,-520.5022534636961
0.35000000000000003,30,0.55,2,-504.3987580324903
0.35000000000000003,30,0.55,3,-509.74454678111465
0.35000000000000003,30,0.55,4,-515.220502360672
0.35000000000000003,30,0.55,5,-521.1295248687233
0.35000000000000003,30,0.55,6,-524.2668893645107
0.35000000000000003,30,0.6000000000000001,2,-505.30265547822967
0.35000000000000003,30,0.6000000000000001,3,-511.37546999175584
0.35000000000000003,30,0.6000000000000001,4,-517.6980268912827
0.35000000000000003,30,0.6000000000000001,5,-524.7011072513144
0.35000000000000003,30,0.6000000000000001,6,-528.4787403655909
0.35000000000000003,30,0.65,2,-506.23306249838527
0.35000000000000003,30,0.65,3,-513.1019061151711
0.35000000000000003,30,0.65,4,-520.3801215448798
0.35000000000000003,30,0.65,5,-528.6903794166944
0.35000000000000003,30,0.65,6,-533.2575339479644
0.35000000000000003,30,0.7000000000000001,2,-507.191808756716
0.35000000000000003,30,0.7000000000000001,3,-514.9399812183436
0.35000000000000003,30,0.7000000000000001,4,-523.3081533495973
0.35000000000000003,30,0.7000000000000001,5,-533.2124985694538
0.35000000000000003,30,0.7000000000000001,6,-538.7786191899788
0.35000000000000003,30,0.75,2,-508.18096101730725
0.35000000000000003,30,0.75,3,-516.9122560328284
0.35000000000000003,30,0.75,4,-526.5398898561607
0.35000000000000003,30,0.75,5,-538.4407162120009
0.35000000000000003,30,0.75,6,-545.3138453926547
0.35000000000000003,30,0.8,2,-509.20287448036237
0.35000000000000003,30,0.8,3,-519.0528396160128
0.35000000000000003,30,0.8,4,-530.161393378506
0.35000000000000003,30,0.8,5,-544.6557215108448
0.35000000000000003,30,0.8,6,-553.3186369367643
0.35000000000000003,30,0.8500000000000001,2,-510.26026086762187
0.35000000000000003,30,0.8500000000000001,3,-521.4197001627524
0.35000000000000003,30,0.8500000000000001,4,-534.3143395940883
0.35000000000000003,30,0.8500000000000001,5,-552.3646469906453
0.35000000000000003,30,0.8500000000000001,6,-563.6467518084039
0.35000000000000003,30,0.9,2,-511.35628083142547
0.35000000000000003,30,0.9,3,-524.1321244026109
0.35000000000000003,30,0.9,4,-539.27551160693
0.35000000000000003,30,0.9,5,-562.661884166317
0.35000000000000003,30,0.9,6,-578.2148816397412
0.35000000000000003,30,0.95,2,-512.4946727564499
0.35000000000000003,30,0.95,3,-527.5457218776286
0.35000000000000003,30,0.95,4,-545.8150702345893
0.35000000000000003,30,0.95,5,-578.903599601958
0.35000000000000003,30,0.95,6,-603.1388374253595
0.35000000000000003,30,1.0,2,-513.6799379144113
0.35000000000000003,30,1.0,3,-565.3447086108995
0.35000000000000003,30,1.0,4,-615.864498786284
0.35000000000000003,30,1.0,5,-1005.1056860264188
0.35000000000000003,30,1.0,6,-1324.1878019959645
0.35000000000000003,35,0.0,2,-561.4501739998868
0.35000000000000003,35,0.0,3,-561.4501739998868
0.35000000000000003,35,0.0,4,-561.4501739998868
0.35000000000000003,35,0.0,5,-561.4501739998868
0.35000000000000003,35,0.0,6,-561.4501739998868
0.35000000000000003,35,0.05,2,-562.1513215795496
0.35000000000000003,35,0.05,3,-562.508078132193
0.35000000000000003,35,0.05,4,-562.8338720707674
0.35000000000000003,35,0.05,5,-563.1370214136417
0.35000000000000003,35,0.05,6,-563.2849446548054
0.35000000000000003,35,0.1,2,-562.8672966136187
0.35000000000000003,35,0.1,3,-563.6001022291174
0.35000000000000003,35,0.1,4,-564.2749537335525
0.35000000000000003,35,0.1,5,-564.9087359205298
0.35000000000000003,35,0.1,6,-565.2195717596444
0.35000000000000003,35,0.15000000000000002,2,-563.5987753314047
0.35000000000000003,35,0.15000000000000002,3,-564.7286598222701
0.35000000000000003,35,0.15000000000000002,4,-565.7784768990026
0.35000000000000003,35,0.15000000000000002,5,-566.7743384123329
0.35000000000000003,35,0.15000000000000002,6,-567.2654756850902
0.35000000000000003,35,0.2,2,-564.3464853285034
0.35000000000000003,35,0.2,3,-565.8964551993572
0.35000000000000003,35,0.2,4,-567.3502206767216
0.35000000000000003,35,0.2,5,-568.7443852456
0.35000000000000003,35,0.2,6,-569.4361554934451
0.35000000000000003,35,0.25,2,-565.1112114359772
0.35000000000000003,35,0.25,3,-567.1065376567072
0.35000000000000003,35,0.25,4,-568.9968344178168
0.35000000000000003,35,0.25,5,-570.8313417971073
0.35000000000000003,35,0.25,6,-571.747726183057
0.35000000000000003,35,0.30000000000000004,2,-565.8938025394194
0.35000000000000003,35,0.30000000000000004,3,-568.3623705911435
0.35000000000000003,35,0.30000000000000004,4,-570.7260289462598
0.35000000000000003,35,0.30000000000000004,5,-573.0500783473162
0.35000000000000003,35,0.30000000000000004,6,-574.2196415611453
0.35000000000000003,35,0.35000000000000003,2,-566.6951795551389
0.35000000000000003,35,0.35000000000000003,3,-569.667921105985
0.35000000000000003,35,0.35000000000000003,4,-572.5468258033168
0.35000000000000003,35,0.35000000000000003,5,-575.4185403125117
0.35000000000000003,35,0.35000000000000003,6,-576.8756854620435
0.35000000000000003,35,0.4,2,-567.5163448290688
0.35000000000000003,35,0.4,3,-571.0277787112827
0.35000000000000003,35,0.4,4,-574.4698880297523
0.35000000000000003,35,0.4,5,-577.9586729313842
0.35000000000000003,35,0.4,6,-579.7453605047523
0.35000000000000003,35,0.45,2,-568.3583933027577
0.35000000000000003,35,0.45,3,-572.4473165272392
0.35000000000000003,35,0.45,4,-576.5079685027749
0.35000000000000003,35,0.45,5,-580.6977275735835
0.35000000000000003,35,0.45,6,-582.8658825305197
0.35000000000000003,35,0.5,2,-569.2225258986363
0.35000000000000003,35,0.5,3,-573.9329167604973
0.35000000000000003,35,0.5,4,-578.6765329048144
0.35000000000000003,35,0.5,5,-583.6701587900427
0.35000000000000003,35,0.5,6,-586.2851282604685
0.35000000000000003,35,0.55,2,-570.1100657266874
0.35000000000000003,35,0.55,3,-575.4922974009753
0.35000000000000003,35,0.55,4,-580.9946515494145
0.35000000000000003,35,0.55,5,-586.92047048675
0.35000000000000003,35,0.55,6,-590.0661412070597
0.35000000000000003,35,0.6000000000000001,2,-571.0224779265191
0.35000000000000003,35,0.6000000000000001,3,-577.1350062137996
0.35000000000000003,35,0.6000000000000001,4,-583.4863234520462
0.35000000000000003,35,0.6000000000000001,5,-590.5076562893655
0.35000000000000003,35,0.6000000000000001,6,-594.2943024859859
0.35000000000000003,35,0.65,2,-571.9613942638304
0.35000000000000003,35,0.65,3,-578.8732078191267
0.35000000000000003,35,0.65,4,-586.1825335078348
0.35000000000000003,35,0.65,5,-594.5124661421746
0.35000000000000003,35,0.65,6,-599.0893147102843
0.35000000000000003,35,0.7000000000000001,2,-572.9286440480178
0.35000000000000003,35,0.7000000000000001,3,-580.7230223515186
0.35000000000000003,35,0.7000000000000001,4,-589.124639882133
0.35000000000000003,35,0.7000000000000001,5,-599.0500311416239
0.35000000000000003,35,0.7000000000000001,6,-604.6264855121598
0.35000000000000003,35,0.75,2,-573.9262936097225
0.35000000000000003,35,0.75,3,-582.7070002567389
0.35000000000000003,35,0.75,4,-592.3703957278544
0.35000000000000003,35,0.75,5,-604.293557261808
0.35000000000000003,35,0.75,6,-611.1775895978133
0.35000000000000003,35,0.8,2,-574.9566976106802
0.35000000000000003,35,0.8,3,-584.8592306425378
0.35000000000000003,35,0.8,4,-596.0058374660524
0.35000000000000003,35,0.8,5,-610.5236456027358
0.35000000000000003,35,0.8,6,-619.1979021924976
0.35000000000000003,35,0.8500000000000001,2,-576.0225670916325
0.35000000000000003,35,0.8500000000000001,3,-587.237636222976
0.35000000000000003,35,0.8500000000000001,4,-600.1725863811488
0.35000000000000003,35,0.8500000000000001,5,-618.2472300738456
0.35000000000000003,35,0.8500000000000001,6,-629.5408333934189
0.35000000000000003,35,0.9,2,-577.1270618256817
0.35000000000000003,35,0.9,3,-589.9613694101815
0.35000000000000003,35,0.9,4,-605.1472772227328
0.35000000000000003,35,0.9,5,-628.5581254807315
0.35000000000000003,35,0.9,6,-644.1220319472677
0.35000000000000003,35,0.95,2,-578.2739190346524
0.35000000000000003,35,0.95,3,-593.3853744345837
0.35000000000000003,35,0.95,4,-611.6993814477248
0.35000000000000003,35,0.95,5,-644.8096951715092
0.35000000000000003,35,0.95,6,-669.0521039444402
0.35000000000000003,35,1.0,2,-579.4676384081587
0.35000000000000003,35,1.0,3,-625.63470755912
0.35000000000000003,35,1.0,4,-673.8841017227397
0.35000000000000003,35,1.0,5,-1034.3007229519583
0.35000000000000003,35,1.0,6,-1324.1878019959645
0.35000000000000003,40,0.0,2,-627.2916788713818
0.35000000000000003,40,0.0,3,-627.2916788713818
0.35000000000000003,40,0.0,4,-627.2916788713818
0.35000000000000003,40,0.0,5,-627.2916788713818
0.35000000000000003,40,0.0,6,-627.2916788713818
0.35000000000000003,40,0.05,2,-627.9961297674266
0.35000000000000003,40,0.05,3,-628.3541456515419
0.35000000000000003,40,0.05,4,-628.6808442059569
0.35000000000000003,40,0.05,5,-628.9845400819341
0.35000000000000003,40,0.05,6,-629.1327357844439
0.35000000000000003,40,0.1,2,-628.7153974843146
0.35000000000000003,40,0.1,3,-629.4507078430181
0.35000000000000003,40,0.1,4,-630.1273550876953
0.35000000000000003,40,0.1,5,-630.7622124074785
0.35000000000000003,40,0.1,6,-631.0735834861597
0.35000000000000003,40,0.15000000000000002,2,-629.4501574812506
0.35000000000000003,40,0.15000000000000002,3,-630.583776149704
0.35000000000000003,40,0.15000000000000002,4,-631.6362644053472
0.35000000000000003,40,0.15000000000000002,5,-632.6337077930876
0.35000000000000003,40,0.15000000000000002,6,-633.1256310464681
0.35000000000000003,40,0.2,2,-630.2011364947067
0.35000000000000003,40,0.2,3,-631.7560515032981
0.35000000000000003,40,0.2,4,-633.2133452593778
0.35000000000000003,40,0.2,5,-634.609571557469
0.35000000000000003,40,0.2,6,-635.3023634060272
0.35000000000000003,40,0.25,2,-630.9691183929482
0.35000000000000003,40,0.25,3,-632.9705791706277
0.35000000000000003,40,0.25,4,-634.8652397400151
0.35000000000000003,40,0.25,5,-636.7022552924192
0.35000000000000003,40,0.25,6,-637.6198776819245
0.35000000000000003,40,0.30000000000000004,2,-631.7549509771762
0.35000000000000003,40,0.30000000000000004,3,-634.2308176448532
0.35000000000000003,40,0.30000000000000004,4,-636.5996498003856
0.35000000000000003,40,0.30000000000000004,5,-638.9266118238734
0.35000000000000003,40,0.30000000000000004,6,-640.0976047001948
0.35000000000000003,40,0.35000000000000003,2,-632.5595539356268
0.35000000000000003,40,0.35000000000000003,3,-635.5407279672509
0.35000000000000003,40,0.35000000000000003,4,-638.425586006275
0.35000000000000003,40,0.35000000000000003,5,-641.3005641183523
0.35000000000000003,40,0.35000000000000003,6,-642.7592982563527
0.35000000000000003,40,0.4,2,-633.3839282149712
0.35000000000000003,40,0.4,3,-636.9048920135469
0.35000000000000003,40,0.4,4,-640.3536976194467
0.35000000000000003,40,0.4,5,-643.8460280160782
0.35000000000000003,40,0.4,6,-645.6344209384308
0.35000000000000003,40,0.45,2,-634.2291671516665
0.35000000000000003,40,0.45,3,-638.3286730748839
0.35000000000000003,40,0.45,4,-642.3967199203671
0.35000000000000003,40,0.45,5,-646.5902155768358
0.35000000000000003,40,0.45,6,-648.7601340330508
0.35000000000000003,40,0.5,2,-635.0964698131007
0.35000000000000003,40,0.5,3,-639.8184403625836
0.35000000000000003,40,0.5,4,-644.5700956576775
0.35000000000000003,40,0.5,5,-649.5675274833026
0.35000000000000003,40,0.5,6,-652.1842379394743
0.35000000000000003,40,0.55,2,-635.9871571473054
0.35000000000000003,40,0.55,3,-641.381894121062
0.35000000000000003,40,0.55,4,-646.8928645095817
0.35000000000000003,40,0.55,5,-652.8223916303665
0.35000000000000003,40,0.55,6,-655.9696660218876
0.35000000000000003,40,0.6000000000000001,2,-636.9026917504609
0.35000000000000003,40,0.6000000000000001,3,-643.0285569004539
0.35000000000000003,40,0.6000000000000001,4,-649.3889832987203
0.35000000000000003,40,0.6000000000000001,5,-656.4136905053238
0.35000000000000003,40,0.6000000000000001,6,-660.2016343460816
0.35000000000000003,40,0.65,2,-637.8447023641947
0.35000000000000003,40,0.65,3,-644.7705556673719
0.35000000000000003,40,0.65,4,-652.0893765043896
0.35000000000000003,40,0.65,5,-660.4220042188399
0.35000000000000003,40,0.65,6,-664.9995864984867
0.35000000000000003,40,0.7000000000000001,2,-638.8150146589942
0.35000000000000003,40,0.7000000000000001,3,-646.6239506577039
0.35000000000000003,40,0.7000000000000001,4,-655.035311241059
0.35000000000000003,40,0.7000000000000001,5,-664.9621893053554
0.35000000000000003,40,0.7000000000000001,6,-670.5383991206252
0.35000000000000003,40,0.75,2,-639.8156905266396
0.35000000000000003,40,0.75,3,-648.6111888293376
0.35000000000000003,40,0.75,4,-658.2843934932987
0.35000000000000003,40,0.75,5,-670.2069735987018
0.35000000000000003,40,0.75,6,-677.0890728586525
0.35000000000000003,40,0.8,2,-640.8490791291513
0.35000000000000003,40,0.8,3,-650.7661593135042
0.35000000000000003,40,0.8,4,-661.9223966541863
0.35000000000000003,40,0.8,5,-676.4360353327336
0.35000000000000003,40,0.8,6,-685.1053396411678
0.35000000000000003,40,0.8500000000000001,2,-641.9178845700059
0.35000000000000003,40,0.8500000000000001,3,-653.14633085015
0.35000000000000003,40,0.8500000000000001,4,-666.0903937206766
0.35000000000000003,40,0.8500000000000001,5,-684.1542349872554
0.35000000000000003,40,0.8500000000000001,6,-695.4370255655689
0.35000000000000003,40,0.9,2,-643.0252576885697
0.35000000000000003,40,0.9,3,-655.8695229829008
0.35000000000000003,40,0.9,4,-671.0635389217634
0.35000000000000003,40,0.9,5,-694.4494117047047
0.35000000000000003,40,0.9,6,-709.9891156543297
0.35000000000000003,40,0.95,2,-644.1749239209367
0.35000000000000003,40,0.95,3,-659.2841576855917
0.35000000000000003,40,0.95,4,-677.6045343066827
0.35000000000000003,40,0.95,5,-710.6464365494551
0.35000000000000003,40,0.95,6,-734.8199266542523
0.35000000000000003,40,1.0,2,-645.3713669615743
0.35000000000000003,40,1.0,3,-685.9983345923861
0.35000000000000003,40,1.0,4,-731.9331555141687
0.35000000000000003,40,1.0,5,-1063.4938667048614
0.35000000000000003,40,1.0,6,-1324.1878019959645
0.35000000000000003,45,0.0,2,-693.2253802425912
0.35000000000000003,45,0.0,3,-693.2253802425912
0.35000000000000003,45,0.0,4,-693.2253802425912
0.35000000000000003,45,0.0,5,-693.2253802425912
0.35000000000000003,45,0.0,6,-693.2253802425912
0.35000000000000003,45,0.05,2,-693.9289178869467
0.35000000000000003,45,0.05,3,-694.2862774131422
0.35000000000000003,45,0.05,4,-694.6123906156096
0.35000000000000003,45,0.05,5,-694.9153347278765
0.35000000000000003,45,0.05,6,-695.0631845780721
0.35000000000000003,45,0.1,2,-694.6471672640519
0.35000000000000003,45,0.1,3,-695.3810248233408
0.35000000000000003,45,0.1,4,-696.0563630499414
0.35000000000000003,45,0.1,5,-696.6895310889996
0.35000000000000003,45,0.1,6,-697.0001127819743
0.35000000000000003,45,0.15000000000000002,2,-695.3807960083227
0.35000000000000003,45,0.15000000000000002,3,-696.5120044889652
0.35000000000000003,45,0.15000000000000002,4,-697.5622990339227
0.35000000000000003,45,0.15000000000000002,5,-698.5568892883141
0.35000000000000003,45,0.15000000000000002,6,-699.0474581844047
0.35000000000000003,45,0.2,2,-696.1305221429093
0.35000000000000003,45,0.2,3,-697.681883392596
0.35000000000000003,45,0.2,4,-699.1359103297486
0.35000000000000003,45,0.2,5,-700.5278414907083
0.35000000000000003,45,0.2,6,-701.2185615446307
0.35000000000000003,45,0.25,2,-696.897119790108
0.35000000000000003,45,0.25,3,-698.8936661687931
0.35000000000000003,45,0.25,4,-700.7837651323828
0.35000000000000003,45,0.25,5,-702.6146984319391
0.35000000000000003,45,0.25,6,-703.5293380470648
0.35000000000000003,45,0.30000000000000004,2,-697.6814257968725
0.35000000000000003,45,0.30000000000000004,3,-700.1507620375506
0.35000000000000003,45,0.30000000000000004,4,-702.5134754125867
0.35000000000000003,45,0.30000000000000004,5,-704.8321352444124
0.35000000000000003,45,0.30000000000000004,6,-705.9989856104021
0.35000000000000003,45,0.35000000000000003,2,-698.4843474729062
0.35000000000000003,45,0.35000000000000003,3,-701.4570713654823
0.35000000000000003,45,0.35000000000000003,4,-704.333940815886
0.35000000000000003,45,0.35000000000000003,5,-707.1978473128876
0.35000000000000003,45,0.35000000000000003,6,-708.6509549466359
0.35000000000000003,45,0.4,2,-699.3068716937706
0.35000000000000003,45,0.4,3,-702.8170999511352
0.35000000000000003,45,0.4,4,-706.2556719296623
0.35000000000000003,45,0.4,5,-709.7334539086368
0.35000000000000003,45,0.4,6,-711.5143067936293
0.35000000000000003,45,0.45,2,-700.1500756954256
0.35000000000000003,45,0.45,3,-704.2361136215441
0.35000000000000003,45,0.45,4,-708.2912277743179
0.35000000000000003,45,0.45,5,-712.465772799718
0.35000000000000003,45,0.45,6,-714.6256580088846
0.35000000000000003,45,0.5,2,-701.0151399875638
0.35000000000000003,45,0.5,3,-705.7203534534008
0.35000000000000003,45,0.5,4,-710.4558226260715
0.35000000000000003,45,0.5,5,-715.4286680033521
0.35000000000000003,45,0.5,6,-718.0320525704198
0.35000000000000003,45,0.55,2,-701.9033639529497
0.35000000000000003,45,0.55,3,-707.2773458570624
0.35000000000000003,45,0.55,4,-712.7681928928822
0.35000000000000003,45,0.55,5,-718.6658163078682
0.35000000000000003,45,0.55,6,-721.7953410716037
0.35000000000000003,45,0.6000000000000001,2,-702.8161848969032
0.35000000000000003,45,0.6000000000000001,3,-708.9163682601604
0.35000000000000003,45,0.6000000000000001,4,-715.2518808318428
0.35000000000000003,45,0.6000000000000001,5,-722.2350129267387
0.35000000000000003,45,0.6000000000000001,6,-725.9991330791366
